	summarized	lineages	abundances	resid	coverage
4.05.23.PLAPR03.R1__NA__NA__230407_WW__00X.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.85412970205404), ('Omicron', 0.09533478682067806), ('BA.5* [Omicron (BA.5.X)]', 0.003960680816710972)]	XBB.1.5 XBB.1.5.20 XBB.1.5.28 XBB.1.5.15 XBB.1.5.34 XBB.1.9.1 XBB.1.30 XBB.1.9.2 XBB.1.5.35 XBB.1.5.17 XBB.1.5.9 FL.1 XBB.1.5.12 XBB.1.5.37 XBB.1.5.10 XBB.1.5.13 XBB.1.5.31 XBB.1.5.40 XBB.1.5.27 XBB.1.5.2 XBB.1.5.39 BA.5.1.9 XBB.3.1 XBB.1.17 XBB.1.27 XBB.1.5.6 DW.1 XBB.1.19 FE.1 XBB.1.5.38 FD.1.1 XBB.1.5.23 DH.1	0.39169821 0.16396966 0.08288950 0.07632694 0.05469200 0.03257360 0.02795160 0.01580114 0.01475031 0.01332557 0.01290320 0.01234200 0.01103840 0.00685401 0.00546156 0.00478622 0.00280028 0.00235261 0.00201439 0.00200512 0.00170640 0.00168608 0.00155277 0.00137221 0.00127783 0.00126883 0.00125945 0.00125624 0.00120739 0.00112880 0.00109336 0.00106433 0.00101515	9.740046170295344	99.10711299869578
4.07.23.PLAPR05.R2__NA__NA__230407_WW__00X.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8839384111405626), ('Omicron', 0.06669255200822329), ('Other', 0.006014261019320873)]	XBB.1.5 XBB.1.5.20 XBB.1.5.15 XBB.1.5.7 XBB.1.16 XBB.1.9.2 XBB.1.5.35 XBB.1.30 XBB.2.3.4 FL.2 XBL XBB.1.5.9 FD.2 XBB.1.5.31 XBB.1.5.2 XBB.1.5.23 XBN XBB.1.21 XBB.1.5.39 XBB.1.5.37 XBB.1.5.26 XBB.1.5.32 XBB.1.17 XBB.1.5.30 XBB.1.5.19 XBB.1.5.1 XBB.1.5.27 XBB.1.5.10 XBB.1.5.36 EK.2	0.48667577 0.27735939 0.06037357 0.02157050 0.02124027 0.01562582 0.01092737 0.01078635 0.00866892 0.00724674 0.00412218 0.00396563 0.00328472 0.00204153 0.00194659 0.00189555 0.00189208 0.00186800 0.00177919 0.00161238 0.00147786 0.00139018 0.00125645 0.00119760 0.00111350 0.00111294 0.00109518 0.00109460 0.00102279 0.00100157	9.94353827191577	98.63558840250143
4.06.23.ENCAPR04.R1__NA__NA__230407_WW__00X.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.7748268790268025), ('Omicron', 0.17176394368317624), ('BQ.1* [Omicron (BQ.1.X)]', 0.006303939954745979)]	XBB.1.5.20 XBB.1.5.13 XBB.1.5 XBB.1.9.1 XAS XBB.1.5.12 XBB.1.30 XBB.1.6 XBB.1.5.16 XBB.1.17 XBB.1.21 BQ.1.1.62 XBB.1.5.34 XBB.1.5.11 FE.1 XBB.1.5.39 XBB.1.5.8 XBB.1.27 XBB.1.5.35 XBB.1.5.37 BA.2.85 ET.1 XBB.1.4.1 CZ.1 XBB.1.5.31 XBB.1.20 XBB.1.5.19 XBB.1.5.6 XBB.3.1 XBB.1.5.14 FH.1 EK.2 XBB.1.1	0.35148200 0.21448117 0.17332017 0.11711632 0.02398395 0.00833333 0.00721421 0.00537146 0.00510530 0.00319274 0.00303951 0.00293490 0.00292969 0.00285103 0.00277393 0.00272093 0.00256323 0.00200000 0.00183082 0.00179856 0.00176263 0.00170673 0.00170089 0.00166231 0.00149813 0.00140302 0.00135722 0.00118906 0.00117165 0.00117032 0.00111688 0.00107904 0.00103363	8.942531726242684	96.67926295020567
4.05.23.SBMAR30.R2__NA__NA__230407_WW__00X.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.7580730419376066), ('Omicron', 0.22015159598913325)]	XBB.1.5.20 XBB.1.22 XBB.1.5 XBB.1.5.30 XBB.1.16.1 XBB.1.5.15 XBB.1.5.33 XBB.1.5.21 XBB.1.5.28 XBB.1.15 XBB.1.5.35 FE.1 XBB.1.5.27 XBB.1.5.39 XBB.1.9 XBB.1.5.23 XBB.1.5.19 XBB.1.27 FD.1.1	0.40631292 0.14159050 0.13087572 0.13087572 0.07179870 0.05260886 0.02177270 0.00406504 0.00314521 0.00287356 0.00262060 0.00160018 0.00138568 0.00125549 0.00125453 0.00110497 0.00104004 0.00103413 0.00101010	8.567327303888069	94.6393338461024
4.06.23.ENCMAR30.R2__NA__NA__230407_WW__00X.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.6990438461097845), ('Omicron', 0.26447282431650604)]	XBB.1.5 XBB.1.5.17 XBB XBB.1.5.32 XBB.1.5.15 XBB.1.13 XBB.1.5.20 XBB.1.5.37 BA.2.3.2 XBB.1.5.2 XBB.1.22.2 XBB.3.1 XBB.1.30 XBB.1.5.34 XBB.1.5.10 XBB.2.8 BA.2.3.7 XBB.1.21 XBB.1.5.7 FL.1 XBB.1.17 XBB.1.27 XBB.1.4.1 XBB.1.5.26 XBB.1.5.39 FE.1 XAT XBB.1.5.16 XBB.1.5.14 XQ XBB.1.5.5 XBB.1.5.18 XBB.1.5.35 EK.3 XL XBB.1.5.1 XAJ XBB.1.5.23 CM.12	0.20894867 0.15737256 0.15450571 0.12612600 0.10500213 0.06020113 0.03698814 0.03333330 0.01393611 0.00973388 0.00647743 0.00381073 0.00373732 0.00322581 0.00303293 0.00268637 0.00231839 0.00229029 0.00223714 0.00187003 0.00181159 0.00160514 0.00160256 0.00155697 0.00152749 0.00149298 0.00145879 0.00135961 0.00129219 0.00129069 0.00128700 0.00125945 0.00124737 0.00119617 0.00118577 0.00117417 0.00115231 0.00114286 0.00103950	11.091604739845156	94.78647627328361
4.05.23.PLAPR02.R1__NA__NA__230407_WW__00X.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8326683532692473), ('Omicron', 0.12407631500706415), ('Other', 0.002196499967750146), ('BQ.1* [Omicron (BQ.1.X)]', 0.0015277799982625325), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0013875999987611775)]	XBB.1.5.20 XBB.1.5 XBB.1.5.31 XBB.1.5.35 XBB.1.5.15 XBB.1.5.13 XBB.1.22 XBB.1.9.2 XBB.1.5.23 XBB.1.30 XBB.1.5.17 XBB.1.15 XBB.1.13 XBB.1.5.26 XBB.1.5.37 XBB.1.11.1 FE.1 XBB.1.4 XBB.1.5.39 XBB.1.5.18 XBB.1.17 EK.2 XBL XBB.1.19 XBB.1.25 EK.3 FL.1 XBB.1.5.19 BQ.1.1.54 XBB.1.12 XBB.1.5.36 BA.2.75.8 XBB.1.5.27 XBB.1.5.21 EG.2 XBB.1.5.12 XBB.1.5.2 XBB.1.4.1 XBB.1.27	0.31111455 0.25205625 0.06058750 0.05906900 0.04269466 0.04190315 0.03738254 0.02442561 0.02272240 0.01970570 0.01334800 0.00878049 0.00840336 0.00597280 0.00568182 0.00534445 0.00371750 0.00360097 0.00304227 0.00242866 0.00239607 0.00222152 0.00219650 0.00182341 0.00176658 0.00167504 0.00167050 0.00153159 0.00152778 0.00146234 0.00144058 0.00138760 0.00136221 0.00129366 0.00128663 0.00126277 0.00125993 0.00116949 0.00114068	9.660788108718013	98.5151991438986
3.31.23.PLMAR29.R2__NA__NA__230407_WW__00X.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8491355199588331), ('Omicron', 0.11597346165492071), ('BQ.1* [Omicron (BQ.1.X)]', 0.001261209992428835)]	XBB.1.5 XBB.1.5.20 XBB.1.5.23 XBB.1.9.4 XBB.1.5.17 XBB.1.18.1 XBB.1.16 XBB.1.9.1 FH.1 XBB.1.5.37 XBB.2.3.3 FL.2 XBB.1.5.35 XBB.1.5.2 XBB.1.5.31 FD.2 XBB.1.5.39 XBB.1.5.36 XBB.1 XBB.1.19.1 XBB.2.3.1 XBB.1.5.18 FL.1 XBB.1.5.10 XBB.1.5.19 XBB.1.5.34 XBB.1.8 XBB.1.5.26 XBB.1.30 XBB.1.5.32 XBB.1.5.11 XBB.1.20 EV.1 XBB.1.27 XBB.1.5.27 XBB.1.5.6 EK.2 XBB.1.21	0.42364440 0.31692775 0.03451660 0.03431237 0.02641774 0.02080582 0.01824679 0.01811615 0.00716986 0.00552147 0.00468993 0.00458397 0.00454032 0.00440719 0.00357407 0.00290628 0.00265372 0.00264667 0.00236611 0.00235546 0.00229253 0.00194553 0.00175316 0.00161056 0.00158121 0.00145950 0.00140792 0.00138291 0.00135764 0.00133809 0.00129926 0.00127967 0.00126121 0.00126024 0.00120273 0.00119504 0.00119462 0.00114572	9.812919801165105	98.58877035748921
3.31.23.PLMAR28.R1__NA__NA__230407_WW__00X.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.7430672364343713), ('Omicron', 0.19175688584639408), ('BQ.1* [Omicron (BQ.1.X)]', 0.00560195447974344), ('Other', 0.0023566399964690113), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0013543999981637858)]	XBB.1.5.20 XBB.1.5.10 XBB.1.5 XBB.1.5.28 XBB.1.16.1 XBB.1.5.15 XBB.1.30 XBB.1.5.31 XBB.1.5.13 XBB.1.9.4 XBB.1.5.33 XBB.1.9 XBB.2.5 XBB.2 XAS XBB.1.5.37 XBB.1.11 XBB.1.13 XBB.1.5.21 XBB.1.5.12 XBB.1.5.35 XBB.1.23 EK.3 FE.1 XBB.2.8 XBL CZ.1 XBB.2.3 XBB.1.5.39 BQ.1.1.70 XBB.1.5.27 FG.3 XAJ XBB.1.27 BQ.1.1.39 XJ XBB.1.5.6 BA.4.1.3 XBB.2.1 XBB.1.4.1 CH.1.1.15 XBB.1.5.26 EG.2 XBB.1.5.19 XBB.3.3 XBB.1.5.11 XBU XBB.1.12 XBB.1.24 XBB.2.3.1	0.31756880 0.09662226 0.09589900 0.08751100 0.05827870 0.05664772 0.04605687 0.02529370 0.02076551 0.01670920 0.01415360 0.01329420 0.00870222 0.00766417 0.00751938 0.00711160 0.00545151 0.00312500 0.00300391 0.00271739 0.00268145 0.00242699 0.00241546 0.00238162 0.00236763 0.00235664 0.00224621 0.00219082 0.00215774 0.00178535 0.00172335 0.00165563 0.00159543 0.00157942 0.00157040 0.00155613 0.00149715 0.00145500 0.00143665 0.00135922 0.00135440 0.00134998 0.00123762 0.00119048 0.00110157 0.00110149 0.00109724 0.00108460 0.00104712 0.00103857	11.890996979821455	98.76935424539344
